,line,longitude,latitude,station,sequence
11827,M282路A线(坂田风门坳总站--坂田风门坳总站),114.066696,22.638569,中海日辉台,9
11828,M282路A线(坂田风门坳总站--坂田风门坳总站),114.066437,22.636238,吉华坂雪岗路口,10
11829,M282路A线(坂田风门坳总站--坂田风门坳总站),114.061668,22.63398,坂田市场,11
11830,M282路A线(坂田风门坳总站--坂田风门坳总站),114.060539,22.631985,五和路口,12
11831,M282路A线(坂田风门坳总站--坂田风门坳总站),114.060646,22.624741,四季花城2,13
11832,M282路A线(坂田风门坳总站--坂田风门坳总站),114.060745,22.619358,光雅园路口,14
11833,M282路A线(坂田风门坳总站--坂田风门坳总站),114.060829,22.615404,坂田石化新村,15
11834,M282路A线(坂田风门坳总站--坂田风门坳总站),114.059952,22.608471,星光之约,16
11835,M282路A线(坂田风门坳总站--坂田风门坳总站),114.058624,22.604509,五和雅南路口,17
11836,M282路A线(坂田风门坳总站--坂田风门坳总站),114.05603,22.602301,万家灯火,18
11837,M282路A线(坂田风门坳总站--坂田风门坳总站),114.053787,22.601667,滢水山庄1,19
11838,M282路A线(坂田风门坳总站--坂田风门坳总站),114.045769,22.602253,惠鑫公寓1,20
11839,M282路A线(坂田风门坳总站--坂田风门坳总站),114.045692,22.607609,横岭,21
11840,M282路A线(坂田风门坳总站--坂田风门坳总站),114.043205,22.612741,横岭二区,22
11841,M282路A线(坂田风门坳总站--坂田风门坳总站),114.04158,22.61599,民康路口,23
11842,M282路A线(坂田风门坳总站--坂田风门坳总站),114.03891,22.624081,东边,24
11843,M282路A线(坂田风门坳总站--坂田风门坳总站),114.037941,22.626575,水尾,25
11844,M282路A线(坂田风门坳总站--坂田风门坳总站),114.036934,22.633282,牛栏前,26
11845,M282路A线(坂田风门坳总站--坂田风门坳总站),114.037346,22.636845,万众城,27
11846,M282路A线(坂田风门坳总站--坂田风门坳总站),114.043953,22.640396,油松路口,28
11847,M282路A线(坂田风门坳总站--坂田风门坳总站),114.046791,22.646244,油富商城,29
11848,M282路A线(坂田风门坳总站--坂田风门坳总站),114.046181,22.648556,龙华富士康,30
11849,M282路A线(坂田风门坳总站--坂田风门坳总站),114.042419,22.650492,瓦窑排,31
11850,M282路A线(坂田风门坳总站--坂田风门坳总站),114.039726,22.652847,共和新村,32
11851,M282路A线(坂田风门坳总站--坂田风门坳总站),114.036842,22.655378,龙华文化广场,33
11852,M282路A线(坂田风门坳总站--坂田风门坳总站),114.033264,22.654968,龙华人民医院,34
11853,M282路A线(坂田风门坳总站--坂田风门坳总站),114.028694,22.654161,金侨花园,35
11854,M282路A线(坂田风门坳总站--坂田风门坳总站),114.022736,22.653734,景华新村,36
11855,M282路A线(坂田风门坳总站--坂田风门坳总站),114.017822,22.659172,龙华市场,37
11856,M282路A线(坂田风门坳总站--坂田风门坳总站),114.019646,22.662817,龙华天虹商场,38
11857,M282路A线(坂田风门坳总站--坂田风门坳总站),114.024231,22.664463,人民医院龙华分院,39
11858,M282路A线(坂田风门坳总站--坂田风门坳总站),114.031067,22.669558,龙华汽车站,40
11859,M282路A线(坂田风门坳总站--坂田风门坳总站),114.036255,22.67392,宝湖新村,41
11860,M282路A线(坂田风门坳总站--坂田风门坳总站),114.043129,22.671991,清湖小学,42
11861,M282路A线(坂田风门坳总站--坂田风门坳总站),114.046158,22.671745,清湖老村,43
11862,M282路A线(坂田风门坳总站--坂田风门坳总站),114.052383,22.669067,清湖公园,44
11863,M282路A线(坂田风门坳总站--坂田风门坳总站),114.06678,22.665232,风门坳科技工业园,45
11864,M282路A线(坂田风门坳总站--坂田风门坳总站),114.068451,22.669619,坂田风门坳总站,46
11865,M284路(下石家总站--凤凰山公交综合场站),113.89781,22.76724,下石家总站,1
11866,M284路(下石家总站--凤凰山公交综合场站),113.901932,22.768579,松白南环路口,2
11867,M284路(下石家总站--凤凰山公交综合场站),113.900337,22.772018,环球公司,3
11868,M284路(下石家总站--凤凰山公交综合场站),113.897232,22.775324,光明第二中学,4
11869,M284路(下石家总站--凤凰山公交综合场站),113.893723,22.779072,公明邮政1,5
11870,M284路(下石家总站--凤凰山公交综合场站),113.89328,22.780956,公明天虹2,6
11871,M284路(下石家总站--凤凰山公交综合场站),113.888641,22.782974,公明居委会,7
11872,M284路(下石家总站--凤凰山公交综合场站),113.885872,22.783693,公明老街,8
11873,M284路(下石家总站--凤凰山公交综合场站),113.879646,22.784658,合水口第三工业区,9
11874,M284路(下石家总站--凤凰山公交综合场站),113.874847,22.783651,宏发嘉域,10
11875,M284路(下石家总站--凤凰山公交综合场站),113.869781,22.78179,薯田埔,11
11876,M284路(下石家总站--凤凰山公交综合场站),113.865608,22.780218,埃迪蒙托,12
11877,M284路(下石家总站--凤凰山公交综合场站),113.850815,22.770079,松岗汽车站,13
11878,M284路(下石家总站--凤凰山公交综合场站),113.84893,22.76602,松岗街道办,14
11879,M284路(下石家总站--凤凰山公交综合场站),113.849792,22.762079,松岗天虹商场,15
11880,M284路(下石家总站--凤凰山公交综合场站),113.848846,22.75721,松裕立交,16
11881,M284路(下石家总站--凤凰山公交综合场站),113.848167,22.751949,蚌岗,17
11882,M284路(下石家总站--凤凰山公交综合场站),113.847839,22.746389,潭头路口,18
11883,M284路(下石家总站--凤凰山公交综合场站),113.845901,22.738588,新桥第三工业区,19
11884,M284路(下石家总站--凤凰山公交综合场站),113.842499,22.727781,沙井中心客运站,20
11885,M284路(下石家总站--凤凰山公交综合场站),113.835838,22.729189,上星社区,21
11886,M284路(下石家总站--凤凰山公交综合场站),113.827866,22.727282,万丰社区,22
11887,M284路(下石家总站--凤凰山公交综合场站),113.823059,22.726809,拾悦城,23
11888,M284路(下石家总站--凤凰山公交综合场站),113.817108,22.717859,马安山地铁站,24
11889,M284路(下石家总站--凤凰山公交综合场站),113.815994,22.715036,学府雅苑,25
11890,M284路(下石家总站--凤凰山公交综合场站),113.814354,22.71435,兼松合利,26
11891,M284路(下石家总站--凤凰山公交综合场站),113.804581,22.717543,南沙派出所西,27
11892,M284路(下石家总站--凤凰山公交综合场站),113.805367,22.712591,大王山新村南,28
11893,M284路(下石家总站--凤凰山公交综合场站),113.805565,22.708651,沙井珠宝交易中心,29
11894,M284路(下石家总站--凤凰山公交综合场站),113.805611,22.700947,凤塘和沙路口,30
11895,M284路(下石家总站--凤凰山公交综合场站),113.808693,22.700481,塘尾十四区,31
11896,M284路(下石家总站--凤凰山公交综合场站),113.81131,22.701576,塘尾村委,32
11897,M284路(下石家总站--凤凰山公交综合场站),113.813797,22.701712,塘尾小学,33
11898,M284路(下石家总站--凤凰山公交综合场站),113.816399,22.701042,宝安华强城,34
11899,M284路(下石家总站--凤凰山公交综合场站),113.826073,22.697626,大洋田工业区,35
11900,M284路(下石家总站--凤凰山公交综合场站),113.83709,22.689791,凤凰广场,36
11901,M284路(下石家总站--凤凰山公交综合场站),113.839844,22.688097,凤凰社区,37
11902,M284路(下石家总站--凤凰山公交综合场站),113.84391,22.685543,凤凰台湾街,38
11903,M284路(下石家总站--凤凰山公交综合场站),113.844566,22.687218,凤凰山公交综合场站,39
11904,M285路(黎光工业区总站--观澜大水田村总站),114.028763,22.755596,黎光工业区总站,1
11905,M285路(黎光工业区总站--观澜大水田村总站),114.03347,22.753624,黎光社康中心,2
11906,M285路(黎光工业区总站--观澜大水田村总站),114.035324,22.749735,黎光村,3
11907,M285路(黎光工业区总站--观澜大水田村总站),114.03347,22.746384,陂头吓新村,4
11908,M285路(黎光工业区总站--观澜大水田村总站),114.027954,22.746799,硅谷动力观澜园,5
11909,M285路(黎光工业区总站--观澜大水田村总站),114.024658,22.74688,大富工业区,6
11910,M285路(黎光工业区总站--观澜大水田村总站),114.020401,22.74526,章阁市场,7
11911,M285路(黎光工业区总站--观澜大水田村总站),114.019203,22.743475,深雅五金塑料厂,8
11912,M285路(黎光工业区总站--观澜大水田村总站),114.021629,22.739605,塘前村,9
11913,M285路(黎光工业区总站--观澜大水田村总站),114.023727,22.73381,勋力物流科技园,10
11914,M285路(黎光工业区总站--观澜大水田村总站),114.026535,22.727314,大水坑综合市场,11
11915,M285路(黎光工业区总站--观澜大水田村总站),114.026283,22.725079,桔塘社区工作站,12
11916,M285路(黎光工业区总站--观澜大水田村总站),114.027252,22.719887,新塘村口,13
11917,M285路(黎光工业区总站--观澜大水田村总站),114.028786,22.717699,福前狮径路口,14
11918,M285路(黎光工业区总站--观澜大水田村总站),114.033157,22.715378,悦兴围村口,15
11919,M285路(黎光工业区总站--观澜大水田村总站),114.036247,22.714098,阳基御龙山,16
11920,M285路(黎光工业区总站--观澜大水田村总站),114.037735,22.713255,福前悦兴路口,17
11921,M285路(黎光工业区总站--观澜大水田村总站),114.040398,22.71209,悦兴碧澜路口,18
11922,M285路(黎光工业区总站--观澜大水田村总站),114.042969,22.707848,长湖头村,19
11923,M285路(黎光工业区总站--观澜大水田村总站),114.046486,22.712332,龙华中心医院2,20
11924,M285路(黎光工业区总站--观澜大水田村总站),114.051842,22.713945,马坜居委会,21
11925,M285路(黎光工业区总站--观澜大水田村总站),114.05648,22.716549,观澜中心小学1,22
11926,M285路(黎光工业区总站--观澜大水田村总站),114.061157,22.720655,岗头村,23
11927,M285路(黎光工业区总站--观澜大水田村总站),114.063004,22.720961,观澜汽车站1,24
11928,M285路(黎光工业区总站--观澜大水田村总站),114.06974,22.721476,松元公园,25
11929,M285路(黎光工业区总站--观澜大水田村总站),114.076759,22.72168,高尔夫球场,26
11930,M285路(黎光工业区总站--观澜大水田村总站),114.081467,22.724501,美联红木艺术博物馆,27
11931,M285路(黎光工业区总站--观澜大水田村总站),114.081619,22.729126,俄地吓小区,28
11932,M285路(黎光工业区总站--观澜大水田村总站),114.082863,22.732782,南兴工业区,29
11933,M285路(黎光工业区总站--观澜大水田村总站),114.085602,22.734808,广培社区,30
11934,M285路(黎光工业区总站--观澜大水田村总站),114.088463,22.739241,版画村,31
11935,M285路(黎光工业区总站--观澜大水田村总站),114.092033,22.740049,版画基地,32
11936,M285路(黎光工业区总站--观澜大水田村总站),114.093239,22.739866,观澜大水田村总站,33
11937,M286路(燕山总站--松岗天虹商场),113.859207,22.81398,燕山总站,1
11938,M286路(燕山总站--松岗天虹商场),113.862648,22.814259,嘉隆达科技园,2
11939,M286路(燕山总站--松岗天虹商场),113.864151,22.814749,原禄机械,3
11940,M286路(燕山总站--松岗天虹商场),113.865456,22.818871,创世龙科技,4
11941,M286路(燕山总站--松岗天虹商场),113.870064,22.81918,华丰数码科技园,5
11942,M286路(燕山总站--松岗天虹商场),113.870148,22.815382,广田股份,6
11943,M286路(燕山总站--松岗天虹商场),113.869835,22.811893,北方永发科技园,7
11944,M286路(燕山总站--松岗天虹商场),113.879868,22.802404,建溢集团,8
11945,M286路(燕山总站--松岗天虹商场),113.880028,22.798025,象山大道燕罗路口,9
11946,M286路(燕山总站--松岗天虹商场),113.874847,22.795912,罗田社区,10
11947,M286路(燕山总站--松岗天虹商场),113.873703,22.795973,罗田市场,11
11948,M286路(燕山总站--松岗天虹商场),113.866096,22.79612,惠明盈工业园,12
11949,M286路(燕山总站--松岗天虹商场),113.861893,22.797665,燕罗街道办,13
11950,M286路(燕山总站--松岗天虹商场),113.859421,22.7971,惠家乐超市,14
11951,M286路(燕山总站--松岗天虹商场),113.856186,22.794918,喜高厂,15
11952,M286路(燕山总站--松岗天虹商场),113.853981,22.791622,鹏鼎控股,16
11953,M286路(燕山总站--松岗天虹商场),113.853828,22.782356,麟山公园东,17
11954,M286路(燕山总站--松岗天虹商场),113.85421,22.776436,陶园中英文学校,18
11955,M286路(燕山总站--松岗天虹商场),113.853714,22.773703,山门居委会,19
11956,M286路(燕山总站--松岗天虹商场),113.850838,22.770082,松岗汽车站,20
11957,M286路(燕山总站--松岗天虹商场),113.847794,22.767912,松岗桥底,21
11958,M286路(燕山总站--松岗天虹商场),113.848923,22.766056,松岗街道办,22
11959,M286路(燕山总站--松岗天虹商场),113.849792,22.76198,松岗天虹商场,23
11960,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.040009,22.65596,龙华文化广场临时公交场站,1
11961,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.033882,22.657934,龙华环保所,2
11962,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.033485,22.659582,新宝城酒店,3
11963,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.036057,22.6628,清湖地铁站,4
11964,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.037971,22.666832,清湖和平路口,5
11965,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.044106,22.669167,龙华区办事大厅,6
11966,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.047981,22.675524,龙华花半里,7
11967,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.049637,22.687387,富士施乐,8
11968,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.049744,22.691481,大和有轨电车站,9
11969,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.04953,22.69652,观澜天虹商场,10
11970,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.049438,22.698763,龙华市场监管局,11
11971,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.047859,22.703537,锦鲤农贸市场,12
11972,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.046799,22.706207,观澜二中,13
11973,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.048828,22.711454,荷叶榕市场,14
11974,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.051804,22.713928,马坜居委会,15
11975,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.056366,22.71645,观澜中心小学1,16
11976,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.061066,22.720615,岗头村,17
11977,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.063011,22.720961,观澜汽车站1,18
11978,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.068275,22.726995,观澜交管所,19
11979,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.064705,22.730888,新石桥村,20
11980,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.059975,22.733932,桂花小学,21
11981,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.060249,22.735096,蚌岭村口,22
11982,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.059944,22.739353,庙溪一市场,23
11983,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.058777,22.741905,庙溪新村,24
11984,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.057007,22.744381,桂花二市场,25
11985,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.055832,22.746702,企坪村,26
11986,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.052109,22.747374,佳怡工业园,27
11987,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.045456,22.74684,陂老村,28
11988,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.043198,22.747154,陂头小区,29
11989,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.036499,22.747635,丰盛集团,30
11990,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.033478,22.746384,陂头吓新村,31
11991,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.027992,22.746788,硅谷动力观澜园,32
11992,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.024605,22.746862,大富工业区,33
11993,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.02037,22.745247,章阁市场,34
11994,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.019203,22.743467,深雅五金塑料厂,35
11995,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.026619,22.734209,龙华先进产业园,36
11996,M287路(龙华文化广场临时公交场站--观澜大富工业区),114.026489,22.73757,观澜大富工业区,37
11997,M302路(华润配送中心--民乐地铁公交接驳站),114.122993,22.68092,华润配送中心,1
11998,M302路(华润配送中心--民乐地铁公交接驳站),114.128654,22.68173,华南城,2
11999,M302路(华润配送中心--民乐地铁公交接驳站),114.137985,22.684301,富伟厂,3
12000,M302路(华润配送中心--民乐地铁公交接驳站),114.136673,22.688541,平湖中心小学,4
12001,M302路(华润配送中心--民乐地铁公交接驳站),114.13166,22.692532,平湖派出所,5
12002,M302路(华润配送中心--民乐地铁公交接驳站),114.129135,22.695679,平湖广场西,6
12003,M302路(华润配送中心--民乐地铁公交接驳站),114.125175,22.697191,南园学校,7
12004,M302路(华润配送中心--民乐地铁公交接驳站),114.12352,22.700693,天华路口,8
12005,M302路(华润配送中心--民乐地铁公交接驳站),114.113785,22.700127,杉坑工业区,9
12006,M302路(华润配送中心--民乐地铁公交接驳站),114.112984,22.697088,金穗西路口,10
12007,M302路(华润配送中心--民乐地铁公交接驳站),114.111206,22.69585,顺平路口,11
12008,M302路(华润配送中心--民乐地铁公交接驳站),114.106712,22.697008,辅城坳小学,12
12009,M302路(华润配送中心--民乐地铁公交接驳站),114.101128,22.699184,嘉湖路口,13
12010,M302路(华润配送中心--民乐地铁公交接驳站),114.097473,22.699257,辅城坳天桥,14
12011,M302路(华润配送中心--民乐地铁公交接驳站),114.089973,22.700787,新田市场2,15
12012,M302路(华润配送中心--民乐地铁公交接驳站),114.086456,22.703119,新田居委会,16
12013,M302路(华润配送中心--民乐地铁公交接驳站),114.083061,22.705889,牛轭岭新村,17
12014,M302路(华润配送中心--民乐地铁公交接驳站),114.07859,22.709743,观澜建材市场,18
12015,M302路(华润配送中心--民乐地铁公交接驳站),114.074081,22.713152,福楼村,19
12016,M302路(华润配送中心--民乐地铁公交接驳站),114.06723,22.717924,大布新村,20
12017,M302路(华润配送中心--民乐地铁公交接驳站),114.063515,22.721003,观澜汽车站2,21
12018,M302路(华润配送中心--民乐地铁公交接驳站),114.060059,22.7199,岗头村,22
12019,M302路(华润配送中心--民乐地铁公交接驳站),114.051857,22.714045,观澜中心小学,23
12020,M302路(华润配送中心--民乐地铁公交接驳站),114.046478,22.712435,龙华中心医院1,24
12021,M302路(华润配送中心--民乐地铁公交接驳站),114.044296,22.710314,银河新村,25
12022,M302路(华润配送中心--民乐地铁公交接驳站),114.043503,22.706701,观澜二小,26
12023,M302路(华润配送中心--民乐地铁公交接驳站),114.043892,22.703033,观湖体育中心,27
12024,M302路(华润配送中心--民乐地铁公交接驳站),114.049339,22.698294,龙华市场监管局,28
12025,M302路(华润配送中心--民乐地铁公交接驳站),114.049469,22.695074,观澜天虹商场,29
12026,M302路(华润配送中心--民乐地铁公交接驳站),114.049522,22.689613,大和有轨电车站,30
12027,M302路(华润配送中心--民乐地铁公交接驳站),114.049316,22.684576,富士施乐,31
12028,M302路(华润配送中心--民乐地铁公交接驳站),114.048126,22.676043,龙华花半里,32
12029,M302路(华润配送中心--民乐地铁公交接驳站),114.043953,22.66935,龙华区办事大厅,33
12030,M302路(华润配送中心--民乐地铁公交接驳站),114.04081,22.668425,国鸿大厦,34
12031,M302路(华润配送中心--民乐地铁公交接驳站),114.038498,22.668303,清湖和平路口,35
12032,M302路(华润配送中心--民乐地铁公交接驳站),114.03698,22.665131,清湖地铁站,36
12033,M302路(华润配送中心--民乐地铁公交接驳站),114.041412,22.65612,文化广场北,37
12034,M302路(华润配送中心--民乐地铁公交接驳站),114.044151,22.65427,伍屋村,38
12035,M302路(华润配送中心--民乐地铁公交接驳站),114.045082,22.65246,富士康西门,39
12036,M302路(华润配送中心--民乐地铁公交接驳站),114.043007,22.648493,龙华高级中学,40
12037,M302路(华润配送中心--民乐地铁公交接驳站),114.039406,22.641893,松和小学,41
12038,M302路(华润配送中心--民乐地铁公交接驳站),114.037361,22.63715,万众城,42
12039,M302路(华润配送中心--民乐地铁公交接驳站),114.036819,22.634663,牛栏前,43
12040,M302路(华润配送中心--民乐地铁公交接驳站),114.037712,22.626753,水尾,44
12041,M302路(华润配送中心--民乐地铁公交接驳站),114.038872,22.623871,东边2,45
12042,M302路(华润配送中心--民乐地铁公交接驳站),114.041084,22.616901,民康路口,46
12043,M302路(华润配送中心--民乐地铁公交接驳站),114.042732,22.613382,横岭二区,47
12044,M302路(华润配送中心--民乐地铁公交接驳站),114.045593,22.607586,横岭,48
12045,M302路(华润配送中心--民乐地铁公交接驳站),114.046127,22.601521,惠鑫公寓2,49
12046,M302路(华润配送中心--民乐地铁公交接驳站),114.046082,22.597391,上河坊,50
12047,M302路(华润配送中心--民乐地铁公交接驳站),114.047691,22.59404,民乐地铁公交接驳站,51
12048,M303路(水岸新都--大运地铁接驳站1),114.27771,22.747805,水岸新都,1
12049,M303路(水岸新都--大运地铁接驳站1),114.269913,22.747,仙田路口,2
12050,M303路(水岸新都--大运地铁接驳站1),114.264267,22.744417,新生路口,3
12051,M303路(水岸新都--大运地铁接驳站1),114.262497,22.739393,百富城,4
12052,M303路(水岸新都--大运地铁接驳站1),114.256729,22.732943,盛平天桥,5
12053,M303路(水岸新都--大运地铁接驳站1),114.254868,22.732353,好万家建材市场,6
12054,M303路(水岸新都--大运地铁接驳站1),114.246407,22.729731,志达工业园,7
12055,M303路(水岸新都--大运地铁接驳站1),114.238182,22.72757,龙岗汽车总站,8
12056,M303路(水岸新都--大运地铁接驳站1),114.24099,22.725529,城市花园,9
12057,M303路(水岸新都--大运地铁接驳站1),114.246246,22.725607,天健花园,10
12058,M303路(水岸新都--大运地铁接驳站1),114.249771,22.725664,城龙花园,11
12059,M303路(水岸新都--大运地铁接驳站1),114.25235,22.721741,龙岗文化中心,12
12060,M303路(水岸新都--大运地铁接驳站1),114.252403,22.718201,龙城广场,13
12061,M303路(水岸新都--大运地铁接驳站1),114.254662,22.716831,龙城广场地铁站2,14
12062,M303路(水岸新都--大运地铁接驳站1),114.26104,22.719509,南联天桥,15
12063,M303路(水岸新都--大运地铁接驳站1),114.264427,22.720573,南联路口,16
12064,M303路(水岸新都--大运地铁接驳站1),114.265862,22.716806,鹏达学校,17
12065,M303路(水岸新都--大运地铁接驳站1),114.266861,22.711393,龙新派出所,18
12066,M303路(水岸新都--大运地铁接驳站1),114.267036,22.709578,南联学校,19
12067,M303路(水岸新都--大运地铁接驳站1),114.269043,22.703497,华英大厦,20
12068,M303路(水岸新都--大运地铁接驳站1),114.270424,22.702044,龙岗大浪路口,21
12069,M303路(水岸新都--大运地铁接驳站1),114.272186,22.700186,南约汉田新村,22
12070,M303路(水岸新都--大运地铁接驳站1),114.274918,22.69698,江业百货,23
12071,M303路(水岸新都--大运地铁接驳站1),114.276329,22.695333,南约广场,24
12072,M303路(水岸新都--大运地铁接驳站1),114.277519,22.690399,炳坑西区,25
12073,M303路(水岸新都--大运地铁接驳站1),114.274231,22.688129,比亚迪学校,26
12074,M303路(水岸新都--大运地铁接驳站1),114.271858,22.688337,宝龙加油站,27
12075,M303路(水岸新都--大运地铁接驳站1),114.265579,22.689417,宝荷沙荷路口,28
12076,M303路(水岸新都--大运地铁接驳站1),114.256912,22.693684,正中,29
12077,M303路(水岸新都--大运地铁接驳站1),114.251137,22.695959,肿瘤医院,30
12078,M303路(水岸新都--大运地铁接驳站1),114.241638,22.693607,宝荷农贸市场,31
12079,M303路(水岸新都--大运地铁接驳站1),114.236572,22.689335,嶂背路口,32
12080,M303路(水岸新都--大运地铁接驳站1),114.22699,22.686775,大运地铁接驳站1,33
12081,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.283119,22.68516,宝龙清风总站,1
12082,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.286896,22.684217,科陆工业园,2
12083,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.281326,22.679804,赛格导航,3
12084,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.277878,22.680447,宝龙比亚迪,4
12085,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.277695,22.689466,炳坑西区,5
12086,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.276527,22.695183,南约广场,6
12087,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.275002,22.697014,江业百货,7
12088,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.273483,22.698975,南约警务室,8
12089,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.272095,22.700418,南约汉田新村,9
12090,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.275185,22.705404,合荣实业,10
12091,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.278328,22.706175,立山环保,11
12092,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.281708,22.706224,龙山永久墓园,12
12093,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.283279,22.713387,广惠百货,13
12094,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.282509,22.717747,上井村社区,14
12095,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.28598,22.720451,吓井社区,15
12096,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.290382,22.719404,泰隆百货,16
12097,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.290756,22.722609,龙东村委,17
12098,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.292877,22.722979,新大坑市场,18
12099,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.288391,22.724899,龙东社区,19
12100,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.285378,22.725861,龙东汽车站,20
12101,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.276016,22.728289,双龙地铁站2,21
12102,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.273544,22.728676,龙兴街,22
12103,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.270012,22.729866,平冈中学,23
12104,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.264053,22.731831,华升学校,24
12105,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.260544,22.733429,东港酒店,25
12106,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.256729,22.732937,盛平天桥,26
12107,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.255028,22.732409,好万家建材市场,27
12108,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.246658,22.729809,志达工业园,28
12109,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.240288,22.729301,老围新村,29
12110,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.236839,22.729372,回龙埔,30
12111,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.228912,22.725801,龙岗人民医院,31
12112,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.229019,22.72057,龙岗交警大队,32
12113,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.233047,22.719404,龙岗海关大厦,33
12114,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.236099,22.719448,龙岗妇儿中心,34
12115,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.238365,22.716867,新亚洲花园,35
12116,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.238754,22.713142,龙城中学,36
12117,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.237717,22.710268,公园大地,37
12118,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.235428,22.708181,东都花园,38
12119,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.230789,22.703959,龙城医院,39
12120,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.228195,22.700319,如意余岭西路口,40
12121,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.23217,22.697214,中粮祥云,41
12122,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.236267,22.694544,爱联派出所,42
12123,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.23877,22.69305,如意路口,43
12124,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.241447,22.693024,宝荷农贸市场,44
12125,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.243805,22.695629,宝荷物流中心,45
12126,M304路(龙东方向)(宝龙清风总站--宝龙清风总站),114.251846,22.695259,肿瘤医院,46
